index,question_id,question_language,question_tom_type,question_tom_order,question_type,answer_correct,content,is_correct,has_correct_reasoning,is_beyond_scope,has_grammatical_error,needs_debating
490,7_TR,Turkish,Explanation,1,Open-ended,"Çünkü kutu şeffaf plastikten yapılmış, bu da Can'ın içerisindeki kediyi görmesine imkan tanıyor olmalı.","Can, odadan ayrılmadan önce kediyi sepetin içine koyduğu için ve o yokken odada ne olduğunu bilmediği için, kedinin hala sepetin içinde olduğunu varsayacak ve orada arayacak. Can, Mehmet'in kediyi sepetten çıkarıp kutuya koyduğundan habersiz olduğu için kedinin yer değiştirdiğini düşünmeyecek ve onu en son bıraktığı yer olan sepet içinde arayacak.",FALSE,FALSE,,,
491,7_TR,Turkish,Explanation,1,Open-ended,"Çünkü kutu şeffaf plastikten yapılmış, bu da Can'ın içerisindeki kediyi görmesine imkan tanıyor olmalı.","Can, odadan ayrılmadan önce kediyi sepetin içine koyduğu için ve o yokken odada ne olduğunu bilmediği için, döndüğünde kediyi en son bıraktığı yer olan sepetin içinde arayacak. Can, Mehmet'in kediyi sepetten çıkarıp kutuya koyduğundan habersiz olduğu için kedinin hala sepetin içinde olduğunu varsayacak.",FALSE,FALSE,,,
492,7_TR,Turkish,Explanation,1,Open-ended,"Çünkü kutu şeffaf plastikten yapılmış, bu da Can'ın içerisindeki kediyi görmesine imkan tanıyor olmalı.","Can, odadan ayrılmadan önce kediyi sepetin içine koyduğu için ve o yokken odada ne olduğunu bilmediği için, kedinin hala sepetin içinde olduğunu varsayacak ve orada arayacak. Can'ın bilgisi, odadan ayrıldığı son durumla sınırlı olduğu için, Mehmet'in kediyi sepetten çıkarıp kutuya koymuş olabileceğini bilmiyor. Bu nedenle, Can'ın perspektifinden, kedinin bulunması gereken yer sepettir.",FALSE,FALSE,,,
493,7_TR,Turkish,Explanation,1,Open-ended,"Çünkü kutu şeffaf plastikten yapılmış, bu da Can'ın içerisindeki kediyi görmesine imkan tanıyor olmalı.","Can, kediyi sepetin içine koyduktan sonra odadan ayrıldığı için kediyi hala sepetin içinde olduğunu düşünebilir. Dolayısıyla, odada kediyi sepetin içinde aramaya başlayabilir.",FALSE,FALSE,,,
494,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, kediyi sepetin içine koyduğu için ve Mehmet'in kediyi kutuya taşıdığını bilmediği için, kediyi sepetin içinde arayacak. Can, odadan ayrıldıktan sonra Mehmet'in yaptığı değişiklikten habersiz olduğu için, kedinin hala sepetin içinde olduğunu varsayacak.",FALSE,FALSE,,,
495,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, kediyi sepetin içine koyduğunu düşündüğü için onu orada arayacak. Mehmet'in kediyi kutuya taşıdığını bilmediği için sepeti doğal bir yer olarak düşünecek ve kediyi orada aramaya başlayacak.",FALSE,FALSE,,,
496,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, odadan ayrılmadan önce kediyi sepetin içine koymuştu ve Mehmet'in kediyi kutuya taşıdığını söylediği telefon konuşmasını hatırlamıyor. Bu yüzden Can, odaya döndüğünde ve kediyi aramak istediğinde, kediyi en son bıraktığı yer olan sepetin içinde arayacak. Can'ın bilgisi, Mehmet'in kediyi sepetten çıkarıp kutuya koymasından önceki duruma dayanmaktadır ve o yokken odada ne olduğunu bilmiyor.",FALSE,FALSE,TRUE,,
497,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, kediyi sepetin içine koyduğunu ve odadan ayrıldığını hatırlıyor. Mehmet'in kediyi kutuya taşıdığını söylediğini duymuş olsa da, bu değişikliği kendisi görmediği için, kendi bıraktığı yer olan sepetin içinde kediyi arayacak. Can'ın perspektifinden, o yokken odada ne olduğunu bilmiyor ve son gördüğü yer olan sepeti kontrol etme eğiliminde olacak.",FALSE,FALSE,,,
498,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Çünkü Can, kediyi sepetin içine koyduğunu düşünüyor. Dolayısıyla, kediyi sepetin içinde aramak mantıklı bir adım olacaktır.",FALSE,FALSE,,,
499,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, kediyi sepetin içine koyduğunu ve Mehmet'in kediyi kutuya taşıyacağını söylediğine inandığı için, o yokken odada ne olduğunu bilmediğinden, kedinin hala sepetin içinde olduğunu düşünüyor. Bu yüzden Can, kediyi sepet içinde arayacak.",FALSE,FALSE,,TRUE,
500,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, kediyi sepetin içine koyduğunu ve odadan ayrıldığını hatırlıyor. Mehmet'in kediyi kutuya taşıdığını söylediğini duysa da, bu değişikliği kendisi görmediği için, kendi yaptığı son işlemi hatırlayarak kediyi sepetin içinde arayacak. Can'ın perspektifinden, o yokken odada ne olduğunu bilmediği için, kedinin hala sepetin içinde olduğunu varsayması mantıklıdır.",FALSE,FALSE,,,
501,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, odadan ayrılmadan önce kediyi sepetin içine koyduğu için ve Mehmet'in kediyi kutuya taşıdığını bilmediği için, kedinin hala sepetin içinde olduğunu zannediyor. Bu yüzden Can, kediyi sepet içinde arayacak.",FALSE,FALSE,,,
502,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, odadan ayrılmadan önce kediyi sepetin içine koymuştu ve Mehmet'in kediyi kutuya taşıdığını görmemişti. Bu yüzden Can, odaya döndüğünde kediyi en son bıraktığı yer olan sepetin içinde arayacak. Can'ın bilgisi, Mehmet'in kediyi sepetten çıkarıp kutuya koymasından önceki duruma dayanmaktadır ve Mehmet'in yaptığı değişiklikten haberdar değildir. Bu nedenle Can, kedinin hala sepetin içinde olduğunu varsayacak ve orada arayacaktır.",FALSE,FALSE,,,
503,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Çünkü Can, kediyi sepetin içine koyduğunu düşünüyor. Dolayısıyla, kedinin sepetin içinde olabileceğini düşünerek orada arayacaktır.",FALSE,FALSE,,,
504,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, kediyi sepetin içine koyduğu için ve Mehmet'in kediyi kutuya taşıdığını bilmediği için, kediyi sepetin içinde arayacak. Can, odadan ayrıldıktan sonra olanları bilmediği için, kendi bıraktığı yer olan sepetin içinde kediyi aramayı bekleyecektir.",FALSE,FALSE,,,
505,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, kediyi sepetin içine koyduğunu ve odadan ayrıldığını hatırlıyor. Mehmet'in kediyi kutuya taşıdığını söylediğini duymuş olsa da, bu değişikliği kendisi görmediği için, kendi bıraktığı yer olan sepetin içinde arayacak. Can'ın perspektifinden, o yokken odada ne olduğunu bilmediği için, kedinin hala sepetin içinde olduğunu varsayması mantıklıdır.",FALSE,FALSE,,,
506,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Çünkü Can, kediyi sepetin içine koyduğunu düşünüyor. Dolayısıyla, Can kediyi sepetin içinde arayacak.",FALSE,FALSE,,,
507,7_TR,Turkish,Explanation,1,Open-ended,Çünkü Can kendisine kediyi kutuya taşıyacağını söyleyen Mehmet'e inanıyor.,"Can, odadan ayrılmadan önce kediyi sepetin içine koymuştu ve Mehmet'in kediyi kutuya taşıdığını bilmiyor. Bu yüzden Can, geri döndüğünde kedinin hala sepetin içinde olduğunu varsayacak ve orada arayacak.",FALSE,FALSE,,,
508,6_EN/2B,English,Action,1,Closed-ended,box,John will look for the cat on the basket.,FALSE,,,,
509,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. He is not aware of the actions taken by Mark after he left, so he has no reason to believe that the cat's location has changed. Therefore, in his mind, the cat should still be on the basket where he left it.",FALSE,FALSE,,,
510,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.",John will look for the cat on the basket because that is where he left it before he went to school. He is unaware that Mark moved the cat to the box while he was away.,FALSE,FALSE,,,
511,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. He is not aware of the actions taken by Mark after he left, so he has no reason to believe the cat's location has changed. Therefore, John's expectation is that the cat will be where he last saw it, which is on the basket.",FALSE,FALSE,,,
512,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. He is not aware of the actions taken by Mark after he left, so he has no reason to believe that the cat's location has changed. Therefore, in John's mind, the last known location of the cat is the basket.",FALSE,FALSE,,,
513,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. He is not aware of the actions taken by Mark after he left, so he has no reason to believe that the cat's location has changed. Therefore, in John's mind, the cat should still be on the basket where he left it.",FALSE,FALSE,,,
514,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. He is not aware of the actions Mark took after he left, so he has no reason to believe the cat's location has changed. Therefore, in John's mind, the cat should still be on the basket where he left it.",FALSE,FALSE,,,
515,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. Since he was not present when Mark moved the cat from the basket to the box, and he has no information about what happened in the room during his absence, he would naturally expect to find things just as he left them. Therefore, in John's mind, the cat should still be on the basket.",FALSE,FALSE,,,
516,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. He is not aware of the actions taken by Mark after he left, so he has no reason to believe that the cat's location has changed. Therefore, John's last known location for the cat is the basket, and that is where he will expect to find it upon his return.",FALSE,FALSE,,,
517,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. He is not aware of the actions taken by Mark after he left, so he has no reason to believe that the cat's location has changed. Therefore, John's last known location for the cat is the basket, and that's where he will expect to find it upon his return.",FALSE,FALSE,,,
518,7_EN,English,Explanation,1,Open-ended,"Because the cat is on the box, whch means John should be able to see him.","John will look for the cat on the basket because that is where he placed it before he left for school. He is not aware of the actions taken by Mark after he left, so he has no reason to believe that the cat's location has changed. Therefore, John's expectation is that the cat will be where he last saw it, which is on the basket.",FALSE,FALSE,,,
519,8_EN/2B,English,Reality,0,Closed-ended,box,The cat jumps off of the box.,TRUE,,,,
520,8_EN/2B,English,Reality,0,Closed-ended,box,The cat jumps off of the box.,TRUE,,,,
521,7_TR,Turkish,Explanation,1,Open-ended,"Çünkü kedi kutunun üstünde, bu da Can'ın onu görebileceği anlamına geliyor.","Can, odadan ayrılmadan önce kediyi sepetin üstüne koymuştu. O yokken odada ne olduğunu bilmediği için, en son bıraktığı yer olan sepetin üstünde kediyi arayacak. Can için, odaya dönene kadar geçen sürede hiçbir şeyin değişmediği varsayımı geçerlidir, bu yüzden kedinin hala sepetin üstünde olacağını düşünüyor.",FALSE,FALSE,,,
522,7_TR,Turkish,Explanation,1,Open-ended,"Çünkü kedi kutunun üstünde, bu da Can'ın onu görebileceği anlamına geliyor.","Can, odadan ayrıldığında kediyi sepetin üstüne koymuştu. Dolayısıyla Can, kediyi sepetin üstünde arayacak çünkü son gördüğü yer orasıydı.",FALSE,FALSE,,,
