,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_6_bytes,choices_0_logprobs_content_0_top_logprobs_12_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes
148,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IN74U4xSf2KomIjRW4mSbGOQXfpQ,length,0,1,-0.54500616,1,-0.54500616,2,-0.8677505,3,-9.877722,K,-9.938375, ,-10.680115,Ç,-10.919929,"
",-11.663668,B,-11.671878,Y,-11.718678,0,-11.8036585,Ö,-11.868032,4,-12.1000805,Se,-12.316839,"""",-12.342281,-,-12.586454,Ben,-12.665539,\xc5,-12.908153,İ,-13.021932,Bu,-13.136961,5,,-13.242948,1,assistant,1714165778,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,278,279,89,,,,,,,,
149,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9IN74bAvZeEPdCmtE3yhy9HywO7tf,length,0,2,-0.1759806,2,-0.1759806,1,-1.8270292, ,-8.684825,3,-9.475143,0,-9.480749,-,-11.037318,4,-11.056098,Ç,-11.567005,K,-11.940037,"""",-11.966621,12,-12.555833,5,-12.581352,ş,-12.594844,"
",-12.761466,B,-12.855457,**,-13.051293,22,-13.102198,Y,-13.111404,İ,-13.147614,\xc5,,-13.200666,2,assistant,1714165778,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,337,338,89,,,,,,,,
150,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,166,çikolata,chatcmpl-9IN75S0zskXBfpsJcNgWc1F6qPpPX,length,0,2,-0.44791585,2,-0.44791585,1,-1.031759,R,-7.0803623,C,-7.3000183,3,-7.8478394,İ,-7.940027,Y,-8.021872,Bu,-8.222519,E,-8.413315,Tor,-8.586876,CE,-8.597494,0,-8.943596,Ç,-9.258131,Ö,-9.739641,As,-9.766758,Et,-9.782837,"""",-9.793209, ,-9.806232,B,-9.859594,Bur,,-9.863745,2,assistant,1714165779,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,90,,,,,,,,
151,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IN75nmGJ4BrOGV54cc6vCnI2zWOM,length,0,1,-0.3335689,1,-0.3335689,2,-1.2603573, ,-11.1206,Y,-11.613166,3,-11.781211,0,-11.975626,Ç,-12.050126,{,-12.552939,"
",-12.565923,E,-12.662245,4,-13.102733,İ,-13.20669,B,-13.27073,C,-13.39578,-,-13.540902,"""",-13.695774,Ö,-13.946509,5,-14.184723,A,-14.293672,**,,-14.310329,1,assistant,1714165779,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,277,278,90,,,,,,,,
152,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IN76ZJMEg9WRJrm2HPe1LPnhgh9k,length,0,1,-0.10492661,1,-0.10492661,2,-2.3088698,Ç,-10.52385, ,-10.56862,B,-10.623188,Bu,-10.85695,Pat,-11.011975,0,-11.087266,3,-11.205935,Y,-11.613832,İ,-11.928098,E,-12.057039,Ö,-12.104786,"
",-12.371606,Ben,-12.668609,A,-12.703463,Tek,-12.8866415,S,-13.030277,Bur,-13.419694,Ne,,-13.514321,1,assistant,1714165780,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,361,362,90,,,,,,,,
153,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,168,patlamış mısır,chatcmpl-9IN767GLPmjK1xrlqhkhXiKkKBjaI,length,0,1,-0.52364063,1,-0.52364063,2,-0.90581036,E,-7.055217,Ç,-8.13638,3,-8.211482,Do,-8.310632,Y,-8.417066,İ,-8.685185,R,-8.731715,Bu,-8.734778,C,-8.862285,Tor,-8.930585,Pat,-9.231845,0,-9.569346,"""",-9.84846,B,-9.938298,Ö,-10.084332,**,-10.385753,Bur,-10.405639,Po,,-10.55967,1,assistant,1714165780,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,91,,,,,,,,
154,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IN76hy9H8njZ9S9fag9ZqsB6EZAb,length,0,1,-0.42138144,1,-0.42138144,2,-1.0678067, ,-10.466175,"
",-11.465715,3,-11.532656,Ç,-11.961925,Y,-12.206048,0,-12.405129,Pat,-12.416159,4,-12.988319,"""",-13.371857,-,-13.480778,{,-13.489496,İ,-13.5586815,E,-13.642579,C,-13.938158,**,-14.000721,5,-14.094349,Ö,-14.12206,B,,-14.231256,1,assistant,1714165780,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,296,297,91,,,,,,,,
155,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IN77hKepB7mlAVg4WM6bq9F9ieuo,length,0,1,-0.058099095,1,-0.058099095,2,-2.87762,Ç,-9.344918,Pat,-11.383486, ,-11.662283,B,-11.9464655,3,-12.163315,Ö,-12.232395,"
",-12.302024,0,-12.3741665,Y,-12.388504,Bu,-12.592952,İ,-12.7141485,ç,-12.854345,E,-12.925613,pat,-13.371931,Ben,-13.455087,Tek,-13.641645,**,-13.975573,A,,-14.022095,1,assistant,1714165781,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,380,381,91,,,,,,,,
156,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IN77aXD7dffDJoaWECEdCHGYaq1l,length,0,2,-0.09089857,2,-0.09089857,1,-2.7914124,3,-3.7074451,R,-8.091043,Y,-8.899904,**,-9.175125,Ç,-9.49444,İ,-10.171673,Ben,-10.222275,E,-10.642012,C,-10.646414,Bu,-10.750891,CE,-10.830845,4,-10.854921,Do,-11.036615,Bur,-11.388491,(,-11.394583,"""",-11.459215,-,-11.556976, ,,-11.643194,2,assistant,1714165781,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,92,,,,,,,,
157,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IN77AOF4kzvDAdjTgqhQpECv2DXb,length,0,2,-0.011652813,2,-0.011652813,1,-4.6516714,3,-6.239293, ,-10.501077,Y,-11.402925,Ç,-11.920978,4,-12.184629,İ,-12.846586,"
",-12.988117,E,-13.024412,5,-13.047108,0,-13.174647,-,-13.208817,Ben,-13.317381,B,-13.401969,R,-13.575265,Se,-13.77878,Bu,-13.910701,Ö,-13.918742,Tek,,-13.976565,2,assistant,1714165781,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,299,300,92,,,,,,,,
158,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IN78X8AvY7Y1RL04sFeK9mgQjAR5,length,0,2,-0.027579417,2,-0.027579417,1,-3.6184149,Ç,-8.902661,3,-9.138019,Ben,-10.495236,B,-10.931632,Bu,-11.402106, ,-11.736642,Y,-11.960355,İ,-11.971501,Pat,-12.130443,\xc5,-12.247609,"
",-12.338811,0,-12.361411,Bel,-12.826807,E,-12.974704,Ö,-12.979946,Ik,-13.015179,As,-13.150631,S,,-13.3460655,2,assistant,1714165782,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,383,384,92,,,,,,,,
159,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,172,patlamış mısır,chatcmpl-9IN78hTEKxLFYGnjkk81IZ2lYviW3,length,0,1,-0.5279705,1,-0.5279705,2,-0.89392394,Do,-8.574727,Tor,-8.878991,E,-8.960401,3,-9.096246,İ,-9.7031355,Y,-9.832232,Po,-9.860459,0,-9.970891,C,-10.093686,**,-10.329007,Bu,-10.330855,Pat,-10.565698,{,-10.654862,Ç,-10.759515,As,-10.816155,R,-11.068145,CE,-11.220851,Ö,,-11.254153,1,assistant,1714165782,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,93,,,,,,,,
160,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IN791iyeyplgfRm4ajJQecR8Oj9G,length,0,1,-0.22007951,1,-0.22007951,2,-1.6223794, ,-10.717757,3,-11.197144,Y,-11.598301,0,-11.728339,{,-11.971119,Pat,-12.05166,4,-12.476253,Ç,-12.513157,"
",-12.520333,"""",-12.863777,-,-13.075297,İ,-13.252013,5,-13.377511,**,-13.392521,B,-13.532507,C,-13.585192,E,-13.850127,6,,-13.939921,1,assistant,1714165783,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,93,,,,,,,,
161,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IN79CHADsh3M8ZQDink4MFTxa8NO,length,0,1,-0.18537317,1,-0.18537317,2,-1.777357, ,-9.786516,0,-11.124895,"
",-11.580206,3,-12.010537,Ç,-12.305846,Pat,-12.83981,Ö,-13.192433,İ,-13.42002,B,-13.564631,"""",-13.6058035,**,-13.67903,-,-13.697082,4,-13.7037325,Y,-14.009467,E,-14.206643,A,-14.297004,5,-14.384203,ş,,-14.445635,1,assistant,1714165783,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,434,435,93,,,,,,,,
162,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,174,patlamış mısır,chatcmpl-9IN79Uy5IPXbqt1ms1nPOzOPHXza3,length,0,2,-0.3749254,2,-0.3749254,1,-1.1799161,E,-6.1636868,Tor,-7.0860443,3,-7.9869423,Po,-8.432003,Y,-8.435625,0,-8.475096,"""",-8.514145,{,-8.637493,R,-8.919767,Ç,-9.005901,C,-9.594122,İ,-9.762894,Do,-9.80868,4,-9.86002,CE,-10.159378,"""E",-10.193157, ,-10.199858,**,,-10.274027,2,assistant,1714165783,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,94,,,,,,,,
163,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IN7AnkOMmb20aoebjXg75c7dcA3N,length,0,1,-0.62567633,1,-0.62567633,2,-0.7657673,Ç,-11.089982,3,-11.09315,Y,-11.332238,E,-11.358663, ,-11.426517,Pat,-11.766772,{,-12.520307,"
",-12.537048,4,-12.540555,0,-12.648328,B,-12.880792,"""",-12.959198,İ,-13.222238,C,-13.254885,5,-13.345483,**,-13.4696865,7,-13.557216,-,,-13.741446,1,assistant,1714165784,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,287,288,94,,,,,,,,
164,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IN7AjbSlCghOg6fpgdRWEVRdtMZ6,length,0,1,-0.07168184,1,-0.07168184,2,-2.6728303, ,-11.134719,Pat,-11.305663,3,-11.471568,Ç,-11.524651,0,-11.605498,B,-11.699449,Y,-12.054046,Bu,-12.485459,E,-12.523726,pat,-12.744296,Ö,-13.030183,İ,-13.146414,"
",-13.237273,Tek,-13.518101,S,-13.549797,-,-13.641011,4,-13.661799,"""",,-13.868231,1,assistant,1714165784,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,371,372,94,,,,,,,,
