,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_9_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_10_bytes,choices_0_logprobs_content_0_top_logprobs_13_bytes
146,2,Ullman Expansion,79,2D-TR/31,2D-TR,31,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,Ullman Expansion: 2D (Turkish),Turkish,,,"5_TR-1/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9IMRndCveKGFG9d9LDZhCnPoHD9tF,length,0,2,-0.28637117,2,-0.28637117,1,-1.3922234, ,-8.251722,3,-9.652612,0,-10.225091,-,-11.226781,4,-11.393786,**,-11.842919,K,-11.875934,Ç,-11.996022,"""",-12.261233,"
",-12.647232,5,-12.667433,12,-12.823748,ş,-12.843153,B,-12.917904,Y,-13.054075,İ,-13.1640005,\xc5,-13.254801,Ö,-13.260352,2,assistant,1714163219,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,339,340,88,,,,,,,,
147,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-2/2D,5,Mehmet kedinin {CEVAP} içinde olduğunu zannediyor.,"kutunun, sepetin",Closed-ended,Turkish,1.0,,1,Thought,92,kutunun,chatcmpl-9IMRo20yrFjePH90MTvlX0Vf3ihXB,length,0,2,-0.48552594,2,-0.48552594,1,-0.96086395,Do,-7.424573,3,-7.7675447,K,-8.087211, ,-9.576896,İ,-9.630143,4,-9.677251,R,-9.688415,Y,-9.880418,C,-9.926654,{,-9.936982,M,-10.250968,**,-10.451062,5,-10.611308,B,-10.98726,CE,-11.09695,0,-11.492969,(,-11.565673,Ben,-11.583827,2,assistant,1714163220,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,216,217,89,,,,,,,,
148,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2D,6,Mehmet kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,93,kutunun,chatcmpl-9IMRoRqxHJZlCi3nojI165C51mmoF,length,0,1,-0.15250228,1,-0.15250228,2,-1.956732,K,-10.407644,3,-10.788649, ,-11.401304,Ç,-12.009479,"
",-12.120536,Y,-12.579145,0,-12.721846,4,-12.784579,B,-12.959284,M,-13.004928,k,-13.082969,Ö,-13.089545,Se,-13.248292,"""",-13.317043,-,-13.486911,**,-13.656262,\xc5,-13.695047,İ,-13.797422,1,assistant,1714163220,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,278,279,89,,,,,,,,
149,2,Ullman Expansion,80,2D-TR/32,2D-TR,32,2D,Unexpected Transfer,The Other,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can ve Mehmet dönüyorlar ve odaya giriyorlar. Onlar yokken odada ne olduğunu bilmiyorlar.",Turkish,"Ullman Expansion: 2D (Turkish, FBV Zan)",Turkish,1.0,,"5_TR-2/2D, 6_TR/2D, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,95,kutunun,chatcmpl-9IMRpRifIESEy6Z5JIbMTgbIqc45s,length,0,1,-0.4997633,1,-0.4997633,2,-0.9338358, ,-9.582216,3,-9.795037,0,-10.488049,K,-10.885189,Ç,-11.542247,4,-11.762577,-,-11.951299,B,-12.3559065,Y,-12.4634495,"
",-12.653171,Ö,-12.704732,**,-12.793199,İ,-12.910645,5,-12.932127,"""",-12.932475,\xc5,-13.118071,Ba,-13.175549,12,-13.225276,1,assistant,1714163221,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,337,338,89,,,,,,,,
150,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,166,çikolata,chatcmpl-9IMRp8375yrsE0BLpQanDQqQi2EpJ,length,0,2,-0.25943005,2,-0.25943005,1,-1.4871999,R,-7.833256,C,-7.9578133,Y,-8.313112,3,-8.447851,Bu,-8.92815,İ,-8.986116,CE,-9.160202,E,-9.235737,Ç,-9.301937,0,-9.3169155, ,-9.888039,B,-10.077518,"""",-10.126682,As,-10.290974,**,-10.520651,Do,-10.537853,Ö,-10.545784,4,-10.776297,2,assistant,1714163221,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,199,200,90,,,,,,,,
151,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,7,çikolata,chatcmpl-9IMRpUrXIIS2PurlkZTd2HMqH6YZ1,length,0,1,-0.14880249,1,-0.14880249,2,-1.9792869, ,-10.412286,3,-11.495248,Y,-12.014339,"
",-12.1277685,0,-12.140001,4,-12.673434,Ç,-12.729837,E,-12.8788,-,-13.2588215,5,-13.2629595,B,-13.369595,İ,-13.535577,Pat,-13.652118,"""",-13.860056,{,-13.894379,6,-13.941986,Ö,-14.149085,7,-14.228126,1,assistant,1714163221,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,277,278,90,,,,,,,,
152,2,Ullman Expansion,98,1-TR/49,1-TR,49,1,Unexpected Contents,Base 1,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,10,patlamış mısır,chatcmpl-9IMRqYJCRvdcK2UboT5vW5TV1Wv9d,length,0,1,-0.04289858,1,-0.04289858,2,-3.1726441,Pat,-11.053638,Ç,-11.378504, ,-11.38751,B,-11.871431,0,-11.987646,3,-12.168478,Y,-12.218778,Bu,-12.250416,Ö,-12.591141,İ,-12.855686,E,-13.166268,pat,-13.178791,"
",-13.324146,Ben,-13.544146,A,-13.722506,S,-13.950592,"""",-14.02109,Tek,-14.277831,1,assistant,1714163222,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,361,362,90,,,,,,,,
153,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,168,patlamış mısır,chatcmpl-9IMRq9uHSZz6fcaPbmBDvEhpJ6DMz,length,0,2,-0.55238557,2,-0.55238557,1,-0.86461663,E,-7.421562,3,-8.115036,Ç,-8.185684,Y,-8.284138,İ,-8.385714,C,-8.493937,Do,-8.539175,R,-8.57094,Bu,-8.826691,Ben,-9.604221,"""",-9.67869,0,-9.894266,B,-9.932539,Ö,-9.949097,Pat,-10.002651,CE,-10.198374,Tor,-10.223642,Bur,-10.463213,2,assistant,1714163222,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,218,219,91,,,,,,,,
154,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,17,patlamış mısır,chatcmpl-9IMRqczH2vS56DQhyBeuTmL6XGf72,length,0,1,-0.050131556,1,-0.050131556,2,-3.0194442, ,-11.375432,Y,-11.606324,3,-11.789094,"
",-12.109961,Ç,-12.472528,E,-12.72163,0,-13.071514,B,-13.084582,4,-13.29525,Pat,-13.536149,İ,-13.600639,Ö,-13.824976,"""",-13.899023,-,-13.905453,Bu,-13.9568405,C,-14.022853,{,-14.115075,**,-14.125143,1,assistant,1714163222,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,296,297,91,,,,,,,,
155,2,Ullman Expansion,99,1A-TR/49,1A-TR,49,1A,Unexpected Contents,Transparent,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Poşet, şeffaf plastikten yapılmış, o yüzden içinde ne olduğu görülebiliyor. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Ezgi etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,20,patlamış mısır,chatcmpl-9IMRr0jlnPOPC0Nm9rVWLimnt3X7N,length,0,1,-0.0058971574,1,-0.0058971574,2,-5.149305,Ç,-11.136435,Pat,-11.531616,Bu,-12.026579,B,-12.157042,Ö,-12.272337,Y,-12.52426,3,-12.568922, ,-12.683208,E,-12.800796,Ben,-12.857148,İ,-13.017436,0,-13.166054,A,-13.707019,pat,-14.027363,"
",-14.146144,S,-14.3017,Tek,-14.336471,Bur,-14.591831,1,assistant,1714163223,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,380,381,91,,,,,,,,
156,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IMRrV0SsxzY6L6QI9V2sObk4YlTU,length,0,2,-0.092727125,2,-0.092727125,1,-2.854507,3,-3.5266318,Y,-8.042678,R,-8.140391,Ben,-8.922952,İ,-8.984647,E,-9.274602,**,-9.359105,Ç,-9.37674,C,-9.598056,Do,-9.616086,Bu,-10.14675,4,-10.493819,Et,-10.92232,Bur,-11.083568,CE,-11.255197,"""",-11.265101,Ö,-11.517238,B,-11.535165,2,assistant,1714163223,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,92,,,,,,,,
157,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IMRsAhU1bzuFUq4ZK0VFMkDpPrBP,length,0,2,-0.21567424,2,-0.21567424,1,-1.6525487,3,-6.0622625, ,-10.100497,Y,-11.351357,4,-11.7002325,İ,-12.310831,0,-12.451693,5,-12.495309,"
",-12.53789,Ç,-12.708773,E,-13.08124,-,-13.110102,B,-13.310891,{,-13.384003,Bu,-13.551459,**,-13.614643,y,-14.001007,K,-14.150776,6,-14.159493,2,assistant,1714163224,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,299,300,92,,,,,,,,
158,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IMRsb8V9DpKvRRaNC3gz9NPdxvLB,length,0,2,-0.014896158,2,-0.014896158,1,-4.235544,3,-8.258097, ,-11.544546,Ç,-11.565649,B,-12.139183,"
",-12.357775,Ben,-12.694307,0,-13.057747,Y,-13.115097,Bu,-13.165882,İ,-13.275343,\xc5,-13.279219,Bel,-13.383822,Pat,-13.703311,Ö,-13.93648,-,-14.204183,E,-14.298458,A,-14.653054,S,-14.660527,2,assistant,1714163224,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,383,384,92,,,,,,,,
159,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,172,patlamış mısır,chatcmpl-9IMRtEtIgYhfT47goXNH9kBgyUoWX,length,0,1,-0.32667688,1,-0.32667688,2,-1.287786,E,-7.38738,Tor,-7.9196715,3,-8.261269,Do,-8.438791,Bu,-8.47785,İ,-8.833105,C,-8.960142,Y,-9.239849,{,-9.408457,0,-9.412523,Po,-9.554935,**,-9.749935,R,-10.134478,Ben,-10.244181,As,-10.337955,Ö,-10.369944,CE,-10.3967285,B,-10.672613,1,assistant,1714163225,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,93,,,,,,,,
160,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IMRtdlrVt0dsy5qidfsCdV2mDW67,length,0,1,-0.19646744,1,-0.19646744,2,-1.7243452, ,-10.727727,3,-11.946741,"
",-12.011557,Y,-12.32237,Ç,-12.324492,0,-12.395239,Pat,-12.401103,{,-12.852922,-,-13.108387,"""",-13.144569,4,-13.3017435,**,-13.320732,İ,-13.395205,C,-13.867003,B,-14.029416,E,-14.269086,Ö,-14.549008,pat,-14.623232,1,assistant,1714163225,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,93,,,,,,,,
161,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IMRtN9g2ozYibW8MrQr0ZjdWSWJ8,length,0,1,-0.026050499,1,-0.026050499,2,-3.6636086, ,-10.584356,"
",-11.972022,0,-12.007569,Ç,-12.3748,Pat,-12.796534,Ö,-12.883892,B,-12.908428,3,-13.155431,İ,-13.161565,Bu,-13.377921,"""",-13.598177,Y,-13.701356,E,-13.758187,Tor,-13.853167,**,-13.911642,A,-14.090806,{,-14.237953,Ben,-14.561738,1,assistant,1714163225,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,434,435,93,,,,,,,,
162,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,174,patlamış mısır,chatcmpl-9IMRuXk53sUvBuULoU7bhztXDvMG0,length,0,2,-0.32993907,2,-0.32993907,1,-1.3014529,E,-5.6536465,Tor,-6.4238377,Y,-7.448242,3,-7.5302067,Po,-8.156588,R,-8.161257,İ,-8.373001,0,-8.401833,"""",-8.59984,C,-8.625795,Do,-8.842684,Ç,-9.244907,B,-9.400993,4,-9.535843, ,-9.556746,{,-9.693863,Tek,-9.789595,"""E",-10.019409,2,assistant,1714163226,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,94,,,,,,,,
