,study_id,study_name,scenario_id,scenario_code,story_id,chat_id,story_common_id,story_category,story_name,story_content,story_language,chat_name,chat_language,chat_has_fbv_zan,chat_has_fbv_san,questions,system_message_id,system_message_language,system_message_content,question_index,question_id,question_common_id,question_content,question_options,question_type,question_language,question_has_fbv_zan,question_has_fbv_san,question_tom_order,question_tom_type,answer_id,answer_correct,id,choices_0_finish_reason,choices_0_index,choices_0_logprobs_content_0_token,choices_0_logprobs_content_0_logprob,choices_0_logprobs_content_0_top_logprobs_0_token,choices_0_logprobs_content_0_top_logprobs_0_logprob,choices_0_logprobs_content_0_top_logprobs_1_token,choices_0_logprobs_content_0_top_logprobs_1_logprob,choices_0_logprobs_content_0_top_logprobs_2_token,choices_0_logprobs_content_0_top_logprobs_2_logprob,choices_0_logprobs_content_0_top_logprobs_3_token,choices_0_logprobs_content_0_top_logprobs_3_logprob,choices_0_logprobs_content_0_top_logprobs_4_token,choices_0_logprobs_content_0_top_logprobs_4_logprob,choices_0_logprobs_content_0_top_logprobs_5_token,choices_0_logprobs_content_0_top_logprobs_5_logprob,choices_0_logprobs_content_0_top_logprobs_6_token,choices_0_logprobs_content_0_top_logprobs_6_logprob,choices_0_logprobs_content_0_top_logprobs_7_token,choices_0_logprobs_content_0_top_logprobs_7_logprob,choices_0_logprobs_content_0_top_logprobs_8_token,choices_0_logprobs_content_0_top_logprobs_8_logprob,choices_0_logprobs_content_0_top_logprobs_9_token,choices_0_logprobs_content_0_top_logprobs_9_logprob,choices_0_logprobs_content_0_top_logprobs_10_token,choices_0_logprobs_content_0_top_logprobs_10_logprob,choices_0_logprobs_content_0_top_logprobs_11_token,choices_0_logprobs_content_0_top_logprobs_11_logprob,choices_0_logprobs_content_0_top_logprobs_12_token,choices_0_logprobs_content_0_top_logprobs_12_logprob,choices_0_logprobs_content_0_top_logprobs_13_token,choices_0_logprobs_content_0_top_logprobs_13_logprob,choices_0_logprobs_content_0_top_logprobs_14_token,choices_0_logprobs_content_0_top_logprobs_14_logprob,choices_0_logprobs_content_0_top_logprobs_15_token,choices_0_logprobs_content_0_top_logprobs_15_logprob,choices_0_logprobs_content_0_top_logprobs_16_token,choices_0_logprobs_content_0_top_logprobs_16_logprob,choices_0_logprobs_content_0_top_logprobs_17_token,choices_0_logprobs_content_0_top_logprobs_17_logprob,choices_0_logprobs_content_0_top_logprobs_18_token,choices_0_logprobs_content_0_top_logprobs_18_logprob,choices_0_logprobs_content_0_top_logprobs_19_token,choices_0_logprobs_content_0_top_logprobs_19_bytes,choices_0_logprobs_content_0_top_logprobs_19_logprob,choices_0_message_content,choices_0_message_role,created,model,object,system_fingerprint,usage_completion_tokens,usage_prompt_tokens,usage_total_tokens,session_counter,choices_0_logprobs_content_0_top_logprobs_8_bytes,choices_0_logprobs_content_0_top_logprobs_18_bytes,choices_0_logprobs_content_0_top_logprobs_14_bytes,choices_0_logprobs_content_0_top_logprobs_17_bytes,choices_0_logprobs_content_0_top_logprobs_15_bytes,choices_0_logprobs_content_0_top_logprobs_16_bytes,choices_0_logprobs_content_0_top_logprobs_9_bytes
156,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3/1B,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,1.0,1,Belief,170,belirsizlik,chatcmpl-9IN4KGGE3te7T3TJjW4FGRb0zbjLz,length,0,2,-0.09077066,2,-0.09077066,1,-2.9630718,3,-3.3795147,Ç,-8.664291,Y,-8.875664,R,-8.8946495,E,-9.632168,Ben,-9.806791,C,-10.00989,İ,-10.10306,Bu,-10.152817,4,-10.157398,**,-10.335011,Bur,-10.908468,CE,-10.923508,"""",-11.043077,(,-11.111401,B,-11.16609, ,-11.192684,Do,,-11.323322,2,assistant,1714165608,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,215,216,92,,,,,,,
157,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR/1B,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata, belirsizlik",Closed-ended,Turkish,,,1,Action,27,belirsizlik,chatcmpl-9IN4L97amdhH6CjqXW6ffUJ1spqLy,length,0,2,-0.030666856,2,-0.030666856,1,-3.6697907,3,-5.379563, ,-10.213172,Y,-11.161925,İ,-11.888667,4,-12.163585,Ç,-12.216423,Ben,-12.466705,E,-12.690307,5,-12.7757015,0,-12.80228,B,-13.146179,Bu,-13.178566,"
",-13.369058,Se,-13.514567,-,-13.523637,K,-13.939247,A,-14.015712,{,,-14.062282,2,assistant,1714165609,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,299,300,92,,,,,,,
158,2,Ullman Expansion,100,1B-TR/75,1B-TR,75,1B,Unexpected Contents,Uninformative,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “çikolata” yazıyor, “patlamış mısır” değil. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi okuyamıyor. Ezgi etikete bakıyor.",Turkish,"Ullman Expansion: 1B (Turkish, FBV San)",Turkish,,1.0,"1_TR-3/1B, 2_TR/1B, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,30,patlamış mısır,chatcmpl-9IN4LI29eFn7ZHNU0SYPrMtt6zfMN,length,0,2,-0.027579417,2,-0.027579417,1,-3.6184149,Ç,-8.902661,3,-9.138019,Ben,-10.495236,B,-10.931632,Bu,-11.402106, ,-11.736642,Y,-11.960355,İ,-11.971501,Pat,-12.130443,\xc5,-12.247609,"
",-12.338811,0,-12.361411,Bel,-12.826807,E,-12.974704,Ö,-12.979946,Ik,-13.015179,As,-13.150631,S,,-13.3460655,2,assistant,1714165609,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,383,384,92,,,,,,,
159,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,172,patlamış mısır,chatcmpl-9IN4LXKOWbXcgFMmn3dKMG7EUGUMY,length,0,1,-0.5007688,1,-0.5007688,2,-0.9349786,E,-8.173992,Tor,-8.870262,3,-8.952726,0,-9.091164,İ,-9.434734,{,-9.702911,Po,-9.757008,Y,-9.785913,**,-9.884043,C,-9.966337,Do,-9.999626,Bu,-10.023212,Ö,-10.779932,Ç,-10.806221,CE,-10.953476,As,-11.039539,R,-11.040827,"""",,-11.391712,1,assistant,1714165609,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,272,273,93,,,,,,,
160,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,37,patlamış mısır,chatcmpl-9IN4MGKFjkP0G5L0zzP2hsw46tTCX,length,0,2,-0.18785396,2,-0.18785396,1,-1.765319, ,-10.489823,3,-11.118043,Pat,-11.223985,Ç,-11.244456,"
",-11.747184,Y,-12.045347,{,-12.377516,0,-12.480151,İ,-12.580052,4,-12.720858,"""",-12.857897,-,-12.919377,**,-13.06339,B,-13.238798,C,-13.541056,Ö,-13.675763,5,-13.941319,E,,-14.021517,2,assistant,1714165610,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,350,351,93,,,,,,,
161,2,Ullman Expansion,101,1C-TR/49,1C-TR,49,1C,Unexpected Contents,Testimony,"İçi patlamış mısır dolu bir poşet var. Poşetin içinde çikolata yok. Ancak poşetin üzerindeki etikette “patlamış mısır” yerine “çikolata” yazıyor.  Odaya girmeden önce, Ezgi’nin arkadaşı ona “poşetin içinde patlamış mısır var, etiketi görmezden gel” diyor.  Ezgi arkadaşına inanıyor. Ezgi poşeti buluyor. Bu poşeti daha önce hiç görmemişti. Poşetin içinde ne olduğunu göremiyor. Ezgi poşetin içinde çikolata olduğunu belirten etiketi okuyor.",Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,40,patlamış mısır,chatcmpl-9IN4NB8uzcukjxtcqOF1zwDJoQBnK,length,0,1,-0.3250116,1,-0.3250116,2,-1.2825884,Ç,-10.255353, ,-10.864665,0,-11.350043,Pat,-11.415413,B,-11.442047,3,-11.60055,İ,-11.798456,Bu,-12.038274,Ö,-12.256577,Y,-12.314232,"
",-12.596281,E,-12.735845,Ben,-12.910856,\xc5,-13.302993,"""",-13.495341,**,-13.555096,A,-13.591919,{,,-13.680217,1,assistant,1714165611,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,434,435,93,,,,,,,
162,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,0,1_TR-3,1,Ezgi torbanın {CEVAP} dolu olduğunu sanıyor.,"patlamış mısır, çikolata",Closed-ended,Turkish,,1.0,1,Belief,174,patlamış mısır,chatcmpl-9IN4Ncx03kVzKtm58ETzMXh8NYM3c,length,0,2,-0.35106054,2,-0.35106054,1,-1.2530056,E,-5.3260474,Tor,-6.2785907,3,-7.4822707,Y,-7.818168,Po,-8.083239,R,-8.210512,C,-8.4016285,0,-8.451403,İ,-8.547226,"""",-8.645102,Do,-8.749353,Ç,-9.201052,B,-9.426138,{,-9.48757,4,-9.566715, ,-9.6494255,Tek,-9.661921,"""E",,-9.783628,2,assistant,1714165611,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,209,210,94,,,,,,,
163,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,1,2_TR,2,Ezgi bu torbayı bulduğu için çok mutlu. O {CEVAP} yemeyi çok sever.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,1,Action,47,patlamış mısır,chatcmpl-9IN4OtVulk1lJFhOHV4LxMyv3nXuq,length,0,2,-0.36696115,2,-0.36696115,1,-1.1806933, ,-10.61749,3,-11.298827,Ç,-11.7560835,E,-12.060869,Y,-12.171792,"
",-12.533478,0,-12.616544,{,-12.622262,Pat,-12.794655,"""",-13.096293,4,-13.221182,-,-13.417263,B,-13.53727,İ,-13.573171,**,-13.694808,C,-13.824369,5,-14.137872,12,,-14.146961,2,assistant,1714165612,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,287,288,94,,,,,,,
164,2,Ullman Expansion,102,1D-TR/49,1D-TR,49,1D,Unexpected Contents,Late Label,Ezgi bir poşeti patlamış mısırla doldurup ağzını kapatıyor. Poşetin içinde çikolata yok. Ezgi bir etiket hazırlıyor ve poşetin üstüne yapıştırıyor. Ezgi poşete bakıyor. Poşetin içinde ne olduğunu göremiyor. Ezgi etiketi okuyor. Etiket poşetin içinde çikolata olduğunu belirtiyor.,Turkish,"Ullman Expansion: Universal 1 (Turkish, FBV San)",Turkish,,1.0,"1_TR-3, 2_TR, 3_TR-3, 4_TR",4,Turkish,Yardımsever bir asistansın.,3,4_TR,4,Ezgi torbayı açar ve içine bakar. Ezgi açık bir şekilde içinin {CEVAP} dolu olduğunu görür.,"patlamış mısır, çikolata",Closed-ended,Turkish,,,0,Reality,50,patlamış mısır,chatcmpl-9IN4OXovHvgsxPQNVhVrD4hOde53a,length,0,2,-0.063200764,2,-0.063200764,1,-2.7972057,Ç,-9.583499,3,-10.358527,B,-10.710652,Pat,-10.810994, ,-10.944934,0,-10.985473,Bu,-11.473777,Y,-11.922644,E,-12.187618,"
",-12.252035,Ö,-12.563456,Ben,-12.571378,İ,-12.596757,pat,-12.745715,-,-13.01478,"""",-13.227682,\xc5,-13.283124,Bur,,-13.32749,2,assistant,1714165612,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,371,372,94,,,,,,,
165,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,176,sepetin,chatcmpl-9IN4OJYEUhBUlf32lOlKYcFLSnRps,length,0,2,-0.3186119,2,-0.3186119,1,-1.3192585,K,-5.996789,3,-6.6382685,Do,-8.286054,İ,-8.413989,4,-8.910876,C,-8.967294,**,-9.004134,Y,-9.395129, ,-9.558999,{,-9.7824545,R,-9.950036,Can,-10.117625,5,-10.31965,O,-10.33657,(,-10.394799,CE,-10.466416,B,-10.562047,0,,-10.745244,2,assistant,1714165612,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,210,211,95,,,,,,,
166,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,57,sepetin,chatcmpl-9IN4P7gjZHrtzObWLGwqcZyenrLTq,length,0,2,-0.050339818,2,-0.050339818,1,-3.0194368,3,-9.459847, ,-10.223431,"
",-10.754228,se,-11.326663,K,-11.395326,4,-11.408209,ş,-11.85315,Ç,-11.884497,Se,-11.943978,-,-12.167571,SE,-12.2056465,0,-12.333641,Y,-12.934866,"""",-13.189076,İ,-13.202793,5,-13.309412,Ben,-13.326245,B,,-13.352974,2,assistant,1714165613,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,270,271,95,,,,,,,
167,2,Ullman Expansion,108,2-TR/50,2-TR,50,2,Unexpected Transfer,Base 2,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,3,8_TR,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sepetin",Closed-ended,Turkish,,,0,Reality,59,kutunun,chatcmpl-9IN4P6pqCEfVB1NHx0zHg7CwGaASe,length,0,1,-0.032762736,1,-0.032762736,2,-3.437487, ,-9.7602215,3,-12.52263,Ç,-12.774594,0,-12.935957,K,-13.139131,-,-13.550296,"
",-13.728102,**,-13.990713,"""",-14.226188,4,-14.249029,Se,-14.272982,Ö,-14.506328,Y,-14.655227,B,-14.708943,ş,-14.775729,İ,-14.945488,​,-14.975612,bir,,-15.104223,1,assistant,1714165613,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,329,330,95,,,,,,,
168,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3/2A,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sandığın",Closed-ended,Turkish,,1.0,1,Thought,202,kutunun,chatcmpl-9IN4PoOm62IlH0Ay8Q8rCanJ4MjTR,length,0,2,-0.37750024,2,-0.37750024,1,-1.2116735,3,-4.6067576,K,-6.808004,0,-6.831836,4,-7.2133384,İ,-7.2944274,{,-7.3736644,C,-7.6575503,**,-7.75555,CE,-8.488899,Top,-8.616266,5,-8.848921,Do,-9.225094,Y,-9.361586,6,-9.611055,R,-9.643005, ,-9.713823,Son,-9.820631,O,,-9.864481,2,assistant,1714165613,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,219,220,96,,,,,,,
169,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,1,6_TR/2A,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sandığın",Closed-ended,Turkish,,,1,Action,203,kutunun,chatcmpl-9IN4QR8DC7flq5mfyYia1p4S0Wshs,length,0,2,-0.33204392,2,-0.33204392,1,-1.2645848, ,-10.019918,K,-10.349432,3,-10.352867,Ç,-11.45533,"
",-11.748376,4,-12.10954,-,-12.368765,Ö,-12.550565,İ,-12.776302,B,-13.035206,ş,-13.053025,Y,-13.084667,Sand,-13.281326,**,-13.3024645,0,-13.320174,S,-13.370396,"""",-13.488672,k,,-13.53458,2,assistant,1714165614,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,279,280,96,,,,,,,
170,2,Ullman Expansion,109,2A-TR/65,2A-TR,65,2A,Unexpected Transfer,Transparent,"Odada Can, Mehmet, bir kedi, bir şeffaf plastik kutu, ve bir de şeffaf sandık var. Can kediyi alıyor ve sandığın içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Can yokken, Mehmet kediyi sandıktan çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: 2A (Turkish, FBV San)",Turkish,,1.0,"5_TR-3/2A, 6_TR/2A, 7_TR, 8_TR/2A",4,Turkish,Yardımsever bir asistansın.,3,8_TR/2A,8,Kedi {CEVAP} içinden zıplar.,"kutunun, sandığın",Closed-ended,Turkish,,,0,Reality,204,kutunun,chatcmpl-9IN4Qp7qmuo1MpusW9cXCFk84NbSa,length,0,1,-0.31655008,1,-0.31655008,2,-1.3052967, ,-9.160974,3,-10.320911,0,-11.1989765,Ç,-11.584556,K,-11.791312,4,-12.111706,-,-12.1119375,B,-12.235609,Y,-12.522323,Ö,-12.640937,"""",-12.856406,İ,-12.977884,Ba,-13.138448,"
",-13.210812,bir,-13.233864,**,-13.336728,5,-13.423448,ş,,-13.441033,1,assistant,1714165614,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,338,339,96,,,,,,,
171,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,0,5_TR-3,5,Can kedinin {CEVAP} içinde olduğunu sanıyor.,"kutunun, sepetin",Closed-ended,Turkish,,1.0,1,Thought,179,kutunun,chatcmpl-9IN4RfIQXLpZEuYm4VTGHHqRuhpfn,length,0,1,-0.62023705,1,-0.62023705,2,-0.77685326,K,-7.3416286,Do,-7.470342,3,-8.019491,Y,-9.166407,C,-9.291647,M,-9.411667,İ,-9.833555,R,-9.876947,**,-10.141722, ,-10.2466755,{,-10.443895,Can,-10.60264,(,-10.725679,4,-10.890402,Ben,-11.085747,B,-11.153288,CE,-11.37768,O,,-11.442278,1,assistant,1714165615,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,243,244,97,,,,,,,
172,2,Ullman Expansion,110,2C-TR/50,2C-TR,50,2C,Unexpected Transfer,Communication,"Odada Can, Mehmet, bir kedi, bir kutu, ve bir de sepet var. Can kediyi alıyor ve sepetin içine koyuyor. Odadan ayrılıyor ve okula gidiyor. Mehmet Can’ı arıyor ve kediyi kutuya taşıyacağını söylüyor. Can ona inanıyor. Can yokken, Mehmet kediyi sepetten çıkarıyor ve kutunun içine koyuyor. Mehmet odadan ayrılıyor ve işe gidiyor. Can okuldan dönüyor ve odaya giriyor. O yokken odada ne olduğunu bilmiyor.",Turkish,"Ullman Expansion: Universal 2 (Turkish, FBV San)",Turkish,,1.0,"5_TR-3, 6_TR, 7_TR, 8_TR",4,Turkish,Yardımsever bir asistansın.,1,6_TR,6,Can kediyi {CEVAP} içinde arayacak.,"kutunun, sepetin",Closed-ended,Turkish,,,1,Action,84,kutunun,chatcmpl-9IN4RUcdVmeBSDXfhRXaeBS9nfQO4,length,0,1,-0.18781859,1,-0.18781859,2,-1.7658043, ,-9.669418,3,-9.879592,K,-11.2682905,"
",-11.979847,Ç,-12.421799,0,-12.43738,4,-12.674346,-,-12.690852,**,-13.037557,"""",-13.146164,{,-13.378664,Y,-13.533749,Do,-13.609728,k,-13.762257,5,-13.786765,.,-13.78754,Ö,-13.831598,(,,-13.908719,1,assistant,1714165615,gpt-3.5-turbo-0125,chat.completion,fp_3b956da36b,1,303,304,97,,,,,,,
